000040.SZ, 东旭蓝天, 2003, 0.0400
000040.SZ, 东旭蓝天, 2004, 0.0600
000040.SZ, 东旭蓝天, 2005, 0.0300
000040.SZ, 东旭蓝天, 2006, -0.0100
000040.SZ, 东旭蓝天, 2007, 0.1600
000040.SZ, 东旭蓝天, 2008, -0.2400
000040.SZ, 东旭蓝天, 2009, 0.1400
000040.SZ, 东旭蓝天, 2010, 0.2100
000040.SZ, 东旭蓝天, 2011, 0.3000
000040.SZ, 东旭蓝天, 2012, 0.4100
000040.SZ, 东旭蓝天, 2013, 0.2200
000040.SZ, 东旭蓝天, 2014, 0.1100
000040.SZ, 东旭蓝天, 2015, 0.1300

000042.SZ, 中洲控股, 2000, 0.4670
000042.SZ, 中洲控股, 2001, 0.4540
000042.SZ, 中洲控股, 2002, 0.2864
000042.SZ, 中洲控股, 2003, 
000042.SZ, 中洲控股, 2004, 0.2095
000042.SZ, 中洲控股, 2005, 0.5730
000042.SZ, 中洲控股, 2006, 0.2214
000042.SZ, 中洲控股, 2007, 0.8427
000042.SZ, 中洲控股, 2008, 0.0283
000042.SZ, 中洲控股, 2009, 1.1135
000042.SZ, 中洲控股, 2010, 1.5114
000042.SZ, 中洲控股, 2011, 1.3325
000042.SZ, 中洲控股, 2012, 1.7200
000042.SZ, 中洲控股, 2013, 1.6934
000042.SZ, 中洲控股, 2014, 0.6381
000042.SZ, 中洲控股, 2015, 0.8377

000043.SZ, 中航地产, 2000, 0.1200
000043.SZ, 中航地产, 2001, -0.9880
000043.SZ, 中航地产, 2002, 0.1900
000043.SZ, 中航地产, 2003, 0.2000
000043.SZ, 中航地产, 2004, 0.2700
000043.SZ, 中航地产, 2005, 0.3300
000043.SZ, 中航地产, 2006, 0.3690
000043.SZ, 中航地产, 2007, 0.7442
000043.SZ, 中航地产, 2008, 0.1291
000043.SZ, 中航地产, 2009, 0.2828
000043.SZ, 中航地产, 2010, 1.2112
000043.SZ, 中航地产, 2011, 1.5513
000043.SZ, 中航地产, 2012, 0.6214
000043.SZ, 中航地产, 2013, 0.7003
000043.SZ, 中航地产, 2014, 0.7384
000043.SZ, 中航地产, 2015, 0.6016

000045.SZ, 深纺织A, 2000, 0.1390
000045.SZ, 深纺织A, 2001, 0.1540
000045.SZ, 深纺织A, 2002, 0.0070
000045.SZ, 深纺织A, 2003, 0.2100
000045.SZ, 深纺织A, 2004, 0.1100
000045.SZ, 深纺织A, 2005, 0.0880
000045.SZ, 深纺织A, 2006, 0.0200
000045.SZ, 深纺织A, 2007, 0.0500
000045.SZ, 深纺织A, 2008, 0.1900
000045.SZ, 深纺织A, 2009, 0.1600
000045.SZ, 深纺织A, 2010, 0.1400
000045.SZ, 深纺织A, 2011, 0.1500
000045.SZ, 深纺织A, 2012, -0.2400
000045.SZ, 深纺织A, 2013, 0.1000
000045.SZ, 深纺织A, 2014, -0.2200
000045.SZ, 深纺织A, 2015, 0.0200

000046.SZ, 泛海控股, 2000, 0.1850
000046.SZ, 泛海控股, 2001, 0.1651
000046.SZ, 泛海控股, 2002, 0.1400
000046.SZ, 泛海控股, 2003, 0.1500
