104, 周末放映室 第104期比利·怀德专题，六部精彩怀旧电影~《控方证人》，《双重赔偿》，《热情如火》，《桃色公寓》，《日落大道》，《倒扣的王牌》, //www.bilibili.com/topic/1473.html?from=search&seid=1712512540900825508
105, 周末放映室 第105期复古季台词篇，路易斯·贾内梯说过：“语言能透露一个人的阶级、宗教、职业、偏见等，几行对白可传达许多东西。”沃门兹基·肖卜安也曾说：“一句台词，一部电影，一次人生。”如何完美不遗憾的渡过这一生，首..., //www.bilibili.com/topic/1487.html?from=search&seid=1712512540900825508
76, 周末放映室 第76期 春节贺岁篇，《天台爱情》《大内密探零零发》《饥饿游戏》《前目的地》《龙门飞甲》《中国合伙人》《起名风波》，年度神剪辑盘点, //www.bilibili.com/topic/1045.html?from=search&seid=1712512540900825508
87, 周末放映室 第87期五一特别篇，为大家推荐两部电影《海啸奇迹》《滚蛋吧！肿瘤君》，两部优秀原创短片《幻城童话》《Meet Ruby》，两个优秀原创剪辑【花的电影群像】蓦然回首，春光已逝，【混剪】fate zero真人版（..., //www.bilibili.com/topic/1196.html?from=search&seid=1712512540900825508
123, 周末放映室年度大总结啦~, //www.bilibili.com/blackboard/activity-rJcf2kU8g.html?from=search&seid=1712512540900825508
59, 周末放映室 第59期 十一长假特别篇，《海绵宝宝历险记：海绵出水》《天才瑞普利》《了不起的亡灵》《最佳出价》《爱在黎明破晓前》《女间谍》《万物理论》, //www.bilibili.com/topic/848.html?from=search&seid=1712512540900825508
3, 你们想我了咩？( *´艸｀)本周为大家推荐的三部影片是《寂静岭》、《盗钥匙的方法》、《坠入》。, //www.bilibili.com/topic/472.html?from=search&seid=1712512540900825508
1, bilibili周末放映室来啦！~(¯﹃¯~) 每周会为大家推荐三部类型不同的电影，酷爱来一起愉快地看电影度周末吧！╭(●｀v´●)╯╰(●'v'●)╮, //www.bilibili.com/topic/459.html?from=search&seid=1712512540900825508
20, bilibili周末放映室元旦特别篇，这期还是有5部电影哦O口O!, //www.bilibili.com/topic/545.html?from=search&seid=1712512540900825508
50, bilibili周末放映室，《交响情人梦 最终乐章 前篇》《年鉴计划》《冰河世纪》《青蛇》《终结者2》, //www.bilibili.com/topic/772.html?from=search&seid=1712512540900825508
27, bilibili周末放映室 第27期春节特别篇，《大鱼》《荒岛余生》《重返17岁》《达拉斯买家俱乐部》《超级无敌掌门狗：人兔的诅咒》, //www.bilibili.com/topic/576.html?from=search&seid=1712512540900825508
